Division Number: 142
Division Date: 15 October 2020 - 17:02

Covert Human Intelligence Sources (Criminal Conduct) Bill: Third Reading

Aye Count: 313
No Count: 98
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Edward Miliband","Labour","Doncaster North","No Vote Recorded",""
"Robin Millar","Conservative","Aberconwy","Aye",""
"Maria Miller","Conservative","Basingstoke","Aye",""
"Amanda Milling","Conservative","Cannock Chase","No Vote Recorded",""
"Nigel Mills","Conservative","Amber Valley","Aye","Stuart Andrew"
"Navendu Mishra","Labour","Stockport","No",""
"Andrew Mitchell","Conservative","Sutton Coldfield","No Vote Recorded",""
"Gagan Mohindra","Conservative","South West Hertfordshire","Aye",""
"Francie Molloy","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Carol Monaghan","Scottish National Party","Glasgow North West","No","Patrick Grady"
"Damien Moore","Conservative","Southport","Aye",""
"Robbie Moore","Conservative","Keighley","Aye",""
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","No",""
"Penny Mordaunt","Conservative","Portsmouth North","No Vote Recorded",""
"Jessica Morden","Labour","Newport East","No Vote Recorded",""
"Stephen Morgan","Labour","Portsmouth South","No Vote Recorded",""
"Anne Marie Morris","Conservative","Newton Abbot","Aye","Stuart Andrew"
"David Morris","Conservative","Morecambe and Lunesdale","Aye","Stuart Andrew"
"Grahame Morris","Labour","Easington","No",""
"James Morris","Conservative","Halesowen and Rowley Regis","Aye",""
"Joy Morrissey","Conservative","Beaconsfield","Aye",""
"Wendy Morton","Conservative","Aldridge-Brownhills","No Vote Recorded",""
"Kieran Mullan","Conservative","Crewe and Nantwich","Aye",""
"Holly Mumby-Croft","Conservative","Scunthorpe","Aye",""
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","No Vote Recorded",""
"Ian Murray","Labour","Edinburgh South","No Vote Recorded",""
"James Murray","Labour","Ealing North","No Vote Recorded",""
"Sheryll Murray","Conservative","South East Cornwall","Aye",""
"Andrew Murrison","Conservative","South West Wiltshire","Aye",""
"Lisa Nandy","Labour","Wigan","No Vote Recorded",""
"Robert Neill","Conservative","Bromley and Chislehurst","Aye",""
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","No","Patrick Grady"
"Charlotte Nichols","Labour","Warrington North","No Vote Recorded",""
"Lia Nici","Conservative","Great Grimsby","Aye",""
"John Nicolson","Scottish National Party","Ochil and South Perthshire","No","Patrick Grady"
"Caroline Nokes","Conservative","Romsey and Southampton North","No Vote Recorded",""
"Jesse Norman","Conservative","Hereford and South Herefordshire","Aye",""
"Alex Norris","Labour","Nottingham North","No Vote Recorded",""
"Neil O'Brien","Conservative","Harborough","Aye",""
"Brendan O'Hara","Scottish National Party","Argyll and Bute","No","Patrick Grady"
"Matthew Offord","Conservative","Hendon","Aye","Rebecca Harris"
"Sarah Olney","Liberal Democrat","Richmond Park","No",""
"Chi Onwurah","Labour","Newcastle upon Tyne Central","No Vote Recorded",""
"Guy Opperman","Conservative","Hexham","Aye","Stuart Andrew"
"Abena Oppong-Asare","Labour","Erith and Thamesmead","No Vote Recorded",""
"Kate Osamor","Labour","Edmonton","No","Nadia Whittome"
"Kate Osborne","Labour","Jarrow","No",""
"Kirsten Oswald","Scottish National Party","East Renfrewshire","No","Patrick Grady"
"Taiwo Owatemi","Labour","Coventry North West","No Vote Recorded",""
"Sarah Owen","Labour","Luton North","No",""
"Ian Paisley","Democratic Unionist Party","North Antrim","No Vote Recorded",""
"Neil Parish","Conservative","Tiverton and Honiton","Aye",""
"Priti Patel","Conservative","Witham","Aye",""
"Owen Paterson","Conservative","North Shropshire","Aye","Stuart Andrew"
"Mark Pawsey","Conservative","Rugby","Aye",""
"Stephanie Peacock","Labour","Barnsley East","No Vote Recorded",""
"Mike Penning","Conservative","Hemel Hempstead","Aye","Stuart Andrew"
"Matthew Pennycook","Labour","Greenwich and Woolwich","No Vote Recorded",""
"John Penrose","Conservative","Weston-super-Mare","Aye",""
"Andrew Percy","Conservative","Brigg and Goole","Aye",""
"Toby Perkins","Labour","Chesterfield","No Vote Recorded",""
"Jess Phillips","Labour","Birmingham, Yardley","No Vote Recorded",""
"Bridget Phillipson","Labour","Houghton and Sunderland South","No Vote Recorded",""
"Chris Philp","Conservative","Croydon South","Aye",""
"Christopher Pincher","Conservative","Tamworth","Aye",""
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","No Vote Recorded",""
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","Aye","Peter Aldous"
"Rebecca Pow","Conservative","Taunton Deane","Aye",""
"Lucy Powell","Labour","Manchester Central","No Vote Recorded",""
"Victoria Prentis","Conservative","Banbury","No Vote Recorded",""
"Mark Pritchard","Conservative","The Wrekin","Aye",""
"Tom Pursglove","Conservative","Corby","Aye",""
"Jeremy Quin","Conservative","Horsham","Aye",""
"Will Quince","Conservative","Colchester","Aye",""
"Yasmin Qureshi","Labour","Bolton South East","No Vote Recorded",""
"Dominic Raab","Conservative","Esher and Walton","No Vote Recorded",""
"Tom Randall","Conservative","Gedling","Aye",""
"Angela Rayner","Labour","Ashton-under-Lyne","No Vote Recorded",""
"John Redwood","Conservative","Wokingham","Aye",""
"Steve Reed","Labour","Croydon North","No Vote Recorded",""
"Jacob Rees-Mogg","Conservative","North East Somerset","Aye",""
"Christina Rees","Labour","Neath","No Vote Recorded",""
"Ellie Reeves","Labour","Lewisham West and Penge","No Vote Recorded",""
"Rachel Reeves","Labour","Leeds West","No Vote Recorded",""
"Jonathan Reynolds","Labour","Stalybridge and Hyde","No Vote Recorded",""
"Bell Ribeiro-Addy","Labour","Streatham","No",""
"Nicola Richards","Conservative","West Bromwich East","Aye",""
"Angela Richardson","Conservative","Guildford","Aye",""
"Marie Rimmer","Labour","St Helens South and Whiston","No Vote Recorded",""
"Rob Roberts","Conservative","Delyn","No Vote Recorded",""
"Laurence Robertson","Conservative","Tewkesbury","Aye",""
"Gavin Robinson","Democratic Unionist Party","Belfast East","Aye",""
"Mary Robinson","Conservative","Cheadle","Aye",""
"Matt Rodda","Labour","Reading East","No Vote Recorded",""
"Andrew Rosindell","Conservative","Romford","Aye",""
"Douglas Ross","Conservative","Moray","No Vote Recorded",""
"Lee Rowley","Conservative","North East Derbyshire","Aye",""
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","No",""
"Dean Russell","Conservative","Watford","Aye",""
"David Rutley","Conservative","Macclesfield","Aye",""
"Gary Sambrook","Conservative","Birmingham, Northfield","Aye",""
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","No",""
"Selaine Saxby","Conservative","North Devon","Aye","Stuart Andrew"
"Paul Scully","Conservative","Sutton and Cheam","Aye",""
"Bob Seely","Conservative","Isle of Wight","Aye","Stuart Andrew"
"Andrew Selous","Conservative","South West Bedfordshire","Aye",""
"Naz Shah","Labour","Bradford West","No Vote Recorded",""
"Jim Shannon","Democratic Unionist Party","Strangford","Aye",""
"Grant Shapps","Conservative","Welwyn Hatfield","Aye",""
"Alok Sharma","Conservative","Reading West","Aye",""
"Virendra Sharma","Labour","Ealing, Southall","No Vote Recorded",""
"Barry Sheerman","Labour","Huddersfield","No Vote Recorded",""
"Alec Shelbrooke","Conservative","Elmet and Rothwell","Aye","Stuart Andrew"
"Tommy Sheppard","Scottish National Party","Edinburgh East","No","Patrick Grady"
"Tulip Siddiq","Labour","Hampstead and Kilburn","No Vote Recorded",""
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","Aye",""
"Chris Skidmore","Conservative","Kingswood","Aye",""
"Andy Slaughter","Labour","Hammersmith","No Vote Recorded",""
"Alyn Smith","Scottish National Party","Stirling","No",""
"Cat Smith","Labour","Lancaster and Fleetwood","No Vote Recorded",""
"Chloe Smith","Conservative","Norwich North","Aye","Stuart Andrew"
"Greg Smith","Conservative","Buckingham","Aye",""
"Henry Smith","Conservative","Crawley","Aye","Stuart Andrew"
"Jeff Smith","Labour","Manchester, Withington","No Vote Recorded",""
"Julian Smith","Conservative","Skipton and Ripon","Aye",""
"Nick Smith","Labour","Blaenau Gwent","No Vote Recorded",""
"Royston Smith","Conservative","Southampton, Itchen","Aye",""
"Karin Smyth","Labour","Bristol South","No Vote Recorded",""
"Alex Sobel","Labour","Leeds North West","No Vote Recorded",""
"Amanda Solloway","Conservative","Derby North","Aye",""
"John Spellar","Labour","Warley","No Vote Recorded",""
"Ben Spencer","Conservative","Runnymede and Weybridge","Aye",""
"Mark Spencer","Conservative","Sherwood","Aye",""
"Alexander Stafford","Conservative","Rother Valley","Aye",""
"Keir Starmer","Labour","Holborn and St Pancras","No Vote Recorded",""
"Chris Stephens","Scottish National Party","Glasgow South West","No",""
"Andrew Stephenson","Conservative","Pendle","Aye","Stuart Andrew"
"Jo Stevens","Labour","Cardiff Central","No Vote Recorded",""
"Jane Stevenson","Conservative","Wolverhampton North East","Aye",""
"John Stevenson","Conservative","Carlisle","Aye",""
"Bob Stewart","Conservative","Beckenham","Aye",""
"Iain Stewart","Conservative","Milton Keynes South","Aye",""
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","No","Wendy Chamberlain"
"Gary Streeter","Conservative","South West Devon","Aye","Stuart Andrew"
"Wes Streeting","Labour","Ilford North","No Vote Recorded",""
"Mel Stride","Conservative","Central Devon","Aye","Stuart Andrew"
"Graham Stringer","Labour","Blackley and Broughton","No Vote Recorded",""
"Graham Stuart","Conservative","Beverley and Holderness","Aye",""
"Julian Sturdy","Conservative","York Outer","Aye",""
"Zarah Sultana","Labour","Coventry South","No",""
"Rishi Sunak","Conservative","Richmond (Yorks)","No Vote Recorded",""
"James Sunderland","Conservative","Bracknell","Aye",""
"Desmond Swayne","Conservative","New Forest West","Aye",""
"Robert Syms","Conservative","Poole","Aye",""
"Mark Tami","Labour","Alyn and Deeside","No Vote Recorded",""
"Sam Tarry","Labour","Ilford South","No Vote Recorded",""
"Alison Thewliss","Scottish National Party","Glasgow Central","No","Patrick Grady"
"Nick Thomas-Symonds","Labour","Torfaen","No Vote Recorded",""
"Derek Thomas","Conservative","St Ives","Aye",""
"Gareth Thomas","Labour","Harrow West","No Vote Recorded",""
"Owen Thompson","Scottish National Party","Midlothian","No Vote Recorded",""
"Richard Thomson","Scottish National Party","Gordon","No","Patrick Grady"
"Emily Thornberry","Labour","Islington South and Finsbury","No Vote Recorded",""
"Maggie Throup","Conservative","Erewash","Teller - Ayes",""
"Stephen Timms","Labour","East Ham","No Vote Recorded",""
"Edward Timpson","Conservative","Eddisbury","Aye",""
"Kelly Tolhurst","Conservative","Rochester and Strood","Aye",""
"Justin Tomlinson","Conservative","North Swindon","Aye",""
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","Teller - Ayes",""
"Craig Tracey","Conservative","North Warwickshire","Aye",""
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","No Vote Recorded",""
"Jon Trickett","Labour","Hemsworth","No","Dawn Butler"
"Laura Trott","Conservative","Sevenoaks","Aye",""
"Elizabeth Truss","Conservative","South West Norfolk","Aye",""
"Tom Tugendhat","Conservative","Tonbridge and Malling","Aye",""
"Karl Turner","Labour","Kingston upon Hull East","No Vote Recorded",""
"Derek Twigg","Labour","Halton","No Vote Recorded",""
"Liz Twist","Labour","Blaydon","No Vote Recorded",""
"Shailesh Vara","Conservative","North West Cambridgeshire","Aye",""
"Valerie Vaz","Labour","Walsall South","No Vote Recorded",""
"Martin Vickers","Conservative","Cleethorpes","Aye",""
"Matt Vickers","Conservative","Stockton South","Aye",""
"Theresa Villiers","Conservative","Chipping Barnet","Aye",""
"Christian Wakeford","Conservative","Bury South","Aye",""
"Robin Walker","Conservative","Worcester","No Vote Recorded",""
"Charles Walker","Conservative","Broxbourne","Aye",""
"Ben Wallace","Conservative","Wyre and Preston North","No Vote Recorded",""
"Jamie Wallis","Conservative","Bridgend","Aye","Stuart Andrew"
"David Warburton","Conservative","Somerton and Frome","Aye",""
"Matt Warman","Conservative","Boston and Skegness","Aye",""
"Giles Watling","Conservative","Clacton","Aye",""
"Suzanne Webb","Conservative","Stourbridge","Aye",""
"Claudia Webbe","Independent","Leicester East","No","Bell Ribeiro-Addy"
"Catherine West","Labour","Hornsey and Wood Green","No Vote Recorded",""
"Matt Western","Labour","Warwick and Leamington","No Vote Recorded",""
"Helen Whately","Conservative","Faversham and Mid Kent","Aye",""
"Heather Wheeler","Conservative","South Derbyshire","Aye",""
"Alan Whitehead","Labour","Southampton, Test","No Vote Recorded",""
"Philippa Whitford","Scottish National Party","Central Ayrshire","No","Patrick Grady"
"Mick Whitley","Labour","Birkenhead","No",""
"Craig Whittaker","Conservative","Calder Valley","Aye",""
"John Whittingdale","Conservative","Maldon","Aye",""
"Nadia Whittome","Labour","Nottingham East","No",""
"Bill Wiggin","Conservative","North Herefordshire","Aye",""
"James Wild","Conservative","North West Norfolk","Aye",""
"Craig Williams","Conservative","Montgomeryshire","Aye",""
"Hywel Williams","Plaid Cymru","Arfon","No","Liz Saville Roberts"
"Gavin Williamson","Conservative","South Staffordshire","Aye",""
"Munira Wilson","Liberal Democrat","Twickenham","No",""
"Sammy Wilson","Democratic Unionist Party","East Antrim","No Vote Recorded",""
"Beth Winter","Labour","Cynon Valley","No",""
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No","Patrick Grady"
"Mike Wood","Conservative","Dudley South","Aye",""
"William Wragg","Conservative","Hazel Grove","Aye",""
"Jeremy Wright","Conservative","Kenilworth and Southam","Aye",""
"Mohammad Yasin","Labour","Bedford","No Vote Recorded",""
"Jacob Young","Conservative","Redcar","Aye",""
"Nadhim Zahawi","Conservative","Stratford-on-Avon","Aye",""
"Daniel Zeichner","Labour","Cambridge","No Vote Recorded",""
